65	613
65	178
65	203
65	203
65	435
65	484
65	178
65	203
65	203
121	104
121	10
121	546
121	404
121	279
121	609
121	91
121	91
129	305
129	496
129	521
129	116
129	91
129	232
129	116
129	560
129	638
129	285
129	8
129	652
129	43
129	201
129	116
129	235
129	303
129	285
129	402
129	156
129	224
129	679
133	584
133	295
133	341
190	679
190	402
190	679
190	679
205	437
205	646
279	567
279	511
279	489
279	431
279	628
279	431
318	403
318	207
318	402
320	468
320	468
320	697
342	44
342	285
342	679
342	97
342	545
342	204
342	566
342	505
342	511
342	441
342	692
342	38
342	546
342	279
342	327
342	584
342	318
342	279
342	44
342	156
342	502
342	285
342	303
342	98
342	502
342	448
342	591
342	160
342	71
342	401
342	88
342	285
342	584
342	513
342	391
342	401
342	224
342	44
342	402
342	554
342	340
342	532
342	156
342	614
342	1
342	511
342	614
342	545
342	31
342	434
342	295
342	340
342	434
342	183
342	115
342	69
348	692
348	498
370	88
370	322
370	262
370	94
409	189
469	199
469	614
469	8
469	193
469	224
469	193
469	224
469	451
469	542
469	631
469	697
489	585
505	209
505	476
505	285
505	546
505	75
505	546
505	97
505	156
505	235
505	669
505	105
505	88
505	546
505	93
505	546
505	318
505	584
505	44
505	554
505	116
505	546
505	523
505	156
505	476
505	529
505	209
534	259
534	299
534	156
534	224
558	435
558	452
558	178
558	484
558	435
558	435
558	270
558	203
558	556
619	295
619	118
619	295
619	317
619	410
619	303
619	211
619	546
619	463
619	295
619	595
619	295
619	510
619	476
619	13
619	258
619	546
619	567
619	78
619	622
619	295
619	196
619	295
619	612
619	53
619	236
619	644
619	313
619	442
619	247
619	487
619	295
619	487
619	487
619	314
619	570
619	580
619	295
619	511
619	546
619	319
619	295
619	631
619	262
619	295
619	487
619	546
619	95
619	546
619	295
619	540
619	568
619	469
619	278
619	176
619	278
619	454
619	19
619	478
619	511
619	642
619	546
619	95
619	444
619	567
619	381
619	350
619	571
619	244
619	529
619	295
619	669
619	469
619	546
619	115
619	678
619	292
619	311
619	319
619	604
619	251
619	185
619	521
619	116
619	678
619	193
619	48
619	295
619	162
619	546
619	546
619	564
619	219
631	321
631	511
631	132
631	387
631	88
631	452
631	250
631	120
631	387
631	311
631	179
631	290
631	128
631	23
631	161
631	330
631	402
693	128
693	10
693	277
693	451
693	614
693	277
693	318
693	443
693	10
693	277
693	156
693	308
693	308
693	402
693	692
693	10
693	618
693	132
693	277
693	259
693	308
693	156
693	277
693	156
693	235
693	156
693	104
693	120
693	156
693	10
693	156
693	277
693	288
693	288
693	156
693	235
693	402
693	156
694	117
739	565
739	513
739	91
739	88
770	340
786	183
786	605
888	380
910	435
910	484
910	178
910	484
910	435
910	435
910	270
910	203
910	176
964	128
964	340
964	402
964	128
964	340
964	137
964	659
964	226
964	484
964	99
964	81
964	319
964	402
964	187
964	128
964	340
964	511
964	207
964	303
964	402
964	194
964	168
964	128
964	511
964	546
964	409
964	207
964	88
964	417
964	34
964	19
964	584
964	566
964	295
964	266
964	207
964	402
964	194
964	370
964	128
964	132
964	299
964	285
964	584
964	156
964	451
964	128
964	251
964	340
964	207
964	133
964	147
964	303
964	216
964	136
969	55
969	120
969	387
969	405
969	55
969	288
1244	93
1244	161
1244	474
1244	61
1244	402
1244	156
1244	224
1408	577
1408	577
1408	285
1418	578
1418	253
1447	75
1447	372
1483	286
1587	505
1587	264
1587	633
1587	366
1587	566
1587	295
1587	259
1587	308
1587	578
1587	402
1587	288
1587	104
1587	443
1587	308
1587	327
1587	185
1587	104
1587	132
1587	76
1587	369
1587	172
1587	278
1587	35
1587	345
1587	288
1587	25
1587	120
1587	506
1587	156
1587	224
1587	132
1587	327
1587	104
1587	193
1587	175
1587	30
1587	166
1587	663
1587	235
1587	224
1587	502
1587	542
1587	185
1587	575
1587	154
1587	97
1587	451
1587	172
1587	443
1587	235
1587	285
1587	402
1587	156
1587	523
1587	224
1587	679
1588	501
1588	539
1588	454
1588	543
1588	372
1588	574
1588	687
1588	317
1588	99
1588	75
1588	383
1588	370
1588	471
1588	340
1588	207
1588	370
1588	673
1588	75
1588	545
1588	317
1588	301
1588	476
1588	8
1588	566
1588	224
1588	391
1588	609
1588	372
1588	621
1588	452
1588	75
1588	391
1588	285
1588	224
1588	75
1588	536
1588	295
1588	214
1588	524
1588	688
1588	566
1588	584
1588	609
1588	75
1588	584
1588	372
1588	340
1588	207
1588	209
1588	370
1588	409
1588	207
1588	34
1588	19
1588	584
1588	566
1588	295
1588	266
1588	340
1588	358
1588	501
1588	551
1588	20
1588	54
1588	414
1588	614
1588	545
1588	525
1588	380
1588	75
1588	207
1588	317
1588	643
1588	75
1588	308
1588	160
1588	71
1588	18
1588	43
1588	35
1588	308
1588	207
1588	506
1588	156
1588	224
1588	132
1588	75
1588	383
1588	58
1588	299
1588	596
1588	242
1588	54
1588	542
1588	210
1588	621
1588	452
1588	75
1588	365
1588	483
1588	185
1588	391
1588	401
1588	224
1588	584
1588	18
1588	566
1588	279
1588	252
1588	222
1588	132
1588	299
1588	285
1588	193
1588	75
1588	688
1588	249
1588	214
1588	380
1588	634
1588	496
1588	614
1588	501
1588	340
1588	207
1588	147
1588	136
1616	118
1623	132
1623	279
1623	193
1623	451
1629	679
1629	546
1629	44
1629	679
1629	285
1629	696
1629	539
1629	120
1629	543
1629	297
1629	104
1629	358
1629	686
1629	679
1629	485
1629	224
1629	546
1629	505
1629	383
1629	58
1629	546
1629	318
1629	631
1629	520
1629	308
1629	402
1629	679
1629	285
1629	696
1629	692
1629	193
1629	156
1629	546
1629	51
1629	546
1629	279
1629	327
1629	104
1629	219
1629	404
1629	455
1629	308
1629	156
1629	370
1629	193
1629	502
1629	402
1629	546
1629	117
1629	679
1629	369
1629	684
1629	443
1629	679
1629	505
1629	317
1629	614
1629	679
1629	404
1629	679
1629	466
1629	404
1629	216
1629	358
1629	235
1629	546
1629	209
1629	156
1629	631
1629	104
1629	156
1629	375
1629	631
1629	502
1629	679
1629	98
1629	156
1629	275
1629	235
1629	285
1629	297
1629	546
1629	546
1629	402
1629	679
1629	679
1629	358
1629	691
1629	502
1629	299
1629	156
1629	395
1629	34
1629	318
1629	117
1629	44
1629	104
1629	402
1629	156
1629	554
1629	308
1629	25
1629	554
1629	679
1629	279
1629	345
1629	117
1629	546
1629	614
1629	290
1629	26
1629	98
1629	404
1629	156
1629	104
1629	259
1629	308
1629	178
1629	402
1629	554
1629	104
1629	156
1629	546
1629	104
1629	156
1629	279
1629	156
1629	235
1629	614
1629	217
1629	573
1629	446
1629	156
1629	614
1629	679
1629	546
1629	113
1629	297
1629	98
1629	143
1629	346
1629	656
1629	82
1629	403
1629	505
1629	614
1629	404
1629	285
1629	104
1629	25
1629	279
1629	546
1629	684
1629	395
1629	198
1629	546
1629	696
1629	299
1629	285
1629	156
1629	224
1629	679
1629	288
1629	198
1629	546
1629	402
1629	156
1629	375
1629	260
1629	631
1629	165
1662	456
1662	537
1662	279
1662	692
1662	104
1662	308
1662	402
1662	132
1662	308
1662	299
1662	236
1662	93
1662	407
1662	93
1662	104
1662	308
1662	299
1662	511
1662	117
1662	307
1662	0
1662	105
1662	515
1662	675
1662	456
1662	664
1662	117
1662	120
1662	285
1662	0
1662	135
1662	578
1662	98
1662	502
1662	285
1662	524
1662	456
1662	250
1662	402
1678	117
1678	569
1678	60
1678	617
1678	75
1678	383
1678	656
1678	516
1678	511
1678	75
1678	545
1678	8
1678	224
1678	505
1678	511
1678	75
1678	688
1678	317
1678	584
1678	20
1678	236
1678	313
1678	604
1678	567
1678	511
1678	132
1678	350
1678	206
1678	224
1678	288
1678	137
1678	99
1678	81
1678	570
1678	672
1678	452
1678	76
1678	193
1678	224
1678	541
1678	183
1678	511
1678	20
1678	54
1678	299
1678	484
1678	582
1678	621
1678	233
1678	224
1678	659
1678	81
1678	370
1678	546
1678	275
1678	533
1678	235
1678	285
1678	297
1678	132
1678	75
1678	76
1678	100
1678	662
1678	65
1678	37
1678	207
1678	147
1678	349
1678	136
1678	569
1678	402
1678	224
1678	91
1678	75
1678	688
1678	249
1678	476
1678	401
1678	241
1678	476
1678	317
1678	371
1678	48
1678	42
1678	629
1678	690
1678	34
1678	604
1678	56
1678	401
1678	631
1678	44
1678	442
1678	317
1678	356
1678	11
1678	375
1678	235
1678	285
1678	295
1678	260
1678	631
1678	418
1678	100
1678	631
1741	479
1741	0
1741	579
1741	679
1741	589
1741	353
1741	19
1741	273
1741	369
1741	351
1741	116
1741	44
1741	679
1741	353
1741	696
1741	116
1741	451
1741	19
1741	604
1741	593
1741	604
1741	277
1741	198
1741	549
1741	451
1741	257
1741	308
1741	578
1741	104
1741	696
1741	257
1741	467
1741	264
1741	537
1741	549
1741	65
1741	183
1741	357
1741	696
1741	277
1741	589
1741	353
1741	589
1741	353
1741	172
1741	88
1741	89
1741	44
1741	1
1741	273
1741	477
1741	89
1741	459
1741	141
1741	318
1741	450
1741	148
1741	679
1741	536
1741	158
1741	587
1741	176
1741	353
1741	318
1741	318
1741	60
1741	477
1741	621
1741	353
1741	604
1741	353
1741	589
1741	308
1741	578
1741	353
1741	353
1741	435
1741	572
1741	353
1741	679
1741	519
1741	353
1741	696
1741	172
1741	246
1741	594
1741	353
1741	373
1741	172
1741	452
1741	353
1741	696
1741	353
1741	396
1741	318
1741	104
1741	279
1741	96
1741	452
1741	353
1741	401
1741	277
1741	308
1741	369
1741	353
1741	353
1741	696
1741	632
1741	651
1741	384
1741	353
1741	578
1741	60
1741	369
1741	353
1741	97
1741	534
1741	60
1741	353
1741	273
1741	497
1741	89
1741	511
1741	353
1741	161
1741	511
1741	60
1741	450
1741	536
1741	353
1741	353
1741	353
1741	104
1741	43
1741	392
1741	452
1741	353
1741	401
1741	276
1741	447
1741	248
1741	284
1741	147
1741	83
1741	593
1741	60
1741	336
1741	369
1741	89
1741	353
1741	453
1741	226
1741	138
1741	308
1741	549
1741	104
1741	308
1741	60
1741	552
1741	235
1741	1
1741	308
1741	452
1741	549
1741	392
1741	616
1741	308
1741	649
1741	277
1741	452
1741	353
1741	483
1741	353
1741	369
1741	353
1741	303
1741	369
1741	483
1741	549
1741	277
1741	504
1741	589
1741	353
1741	679
1741	116
1741	74
1741	60
1741	589
1741	353
1741	353
1741	273
1741	449
1741	235
1741	696
1741	579
1741	494
1741	589
1741	353
1741	573
1741	353
1741	679
1741	80
1741	336
1741	193
1741	589
1741	353
1741	579
1741	396
1741	589
1741	336
1741	353
1741	273
1741	534
1741	104
1741	116
1741	679
1741	279
1741	549
1741	552
1741	277
1741	158
1741	60
1741	65
1741	353
1741	89
1741	353
1741	696
1741	679
1741	621
1741	353
1741	353
1741	353
1741	679
1741	116
1741	116
1741	257
1741	60
1741	353
1741	484
1741	431
1741	589
1741	104
1741	369
1741	318
1741	129
1741	589
1741	353
1741	483
1741	344
1741	549
1741	308
1741	483
1741	353
1741	308
1741	318
1741	589
1741	353
1741	384
1741	104
1741	391
1741	353
1741	138
1741	60
1741	353
1741	607
1741	277
1741	193
1741	104
1741	464
1741	430
1741	1
1741	116
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	93
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	353
1741	696
1741	198
1741	198
1741	90
1741	308
1741	679
1741	679
1741	49
1741	60
1741	369
1741	430
1741	1
1741	19
1741	353
1741	696
1741	357
1741	193
1741	190
1741	308
1741	138
1741	430
1741	353
1741	696
1741	353
1741	696
1741	604
1741	353
1741	0
1741	589
1741	536
1741	353
1741	104
1741	41
1741	369
1741	621
1741	353
1741	536
1741	336
1741	60
1741	369
1741	523
1741	452
1741	483
1741	353
1741	279
1741	39
1741	621
1741	353
1741	549
1741	147
1741	593
1741	627
1741	277
1741	65
1741	277
1741	549
1741	604
1741	549
1741	60
1741	589
1741	353
1741	353
1741	353
1741	621
1741	333
1741	649
1741	353
1741	604
1741	452
1741	116
1741	696
1741	353
1741	696
1741	384
1741	353
1741	353
1741	273
1741	420
1741	308
1741	308
1741	369
1741	308
1741	116
1741	555
1741	209
1741	74
1741	353
1741	65
1741	80
1741	158
1741	60
1741	587
1741	336
1741	573
1741	353
1741	91
1741	554
1741	318
1741	679
1741	277
1741	60
1741	579
1741	353
1741	696
1741	430
1741	198
1741	198
1741	277
1741	104
1741	90
1741	318
1741	89
1741	60
1741	226
1741	158
1741	484
1741	60
1741	353
1741	483
1741	353
1741	60
1741	430
1741	353
1741	353
1741	277
1741	277
1741	371
1741	308
1741	536
1741	353
1741	60
1741	353
1741	91
1741	589
1741	353
1741	277
1741	589
1741	536
1741	353
1741	589
1741	353
1741	451
1741	679
1741	549
1741	273
1741	589
1741	353
1741	589
1741	353
1741	589
1741	336
1741	353
1741	589
1741	353
1741	89
1741	318
1741	401
1741	353
1741	579
1741	549
1741	183
1741	277
1741	336
1741	303
1741	344
1741	452
1741	277
1741	589
1741	353
1741	552
1741	649
1741	60
1741	621
1741	353
1741	604
1741	63
1741	342
1741	353
1741	649
1741	386
1741	435
1741	544
1741	353
1741	549
1741	318
1741	279
1741	353
1741	696
1741	649
1741	639
1741	116
1741	65
1741	60
1741	353
1741	600
1741	600
1741	522
1741	353
1741	104
1741	277
1741	696
1741	451
1741	89
1741	116
1741	589
1741	353
1741	369
1741	353
1741	49
1741	1
1741	430
1741	430
1741	604
1741	621
1741	277
1741	452
1741	277
1741	60
1741	323
1741	353
1741	452
1741	353
1741	60
1741	536
1741	336
1741	353
1741	621
1741	483
1741	483
1741	353
1741	696
1741	451
1741	89
1741	1
1741	129
1741	60
1741	353
1741	589
1741	353
1741	589
1741	353
1741	589
1741	353
1741	589
1741	336
1741	353
1741	277
1741	396
1741	104
1741	369
1741	353
1741	116
1741	308
1741	44
1741	172
1741	44
1741	44
1741	147
1741	60
1741	353
1741	318
1741	1
1741	89
1741	91
1741	1
1741	604
1741	452
1741	649
1741	452
1741	483
1741	60
1741	60
1741	589
1741	336
1741	353
1741	277
1741	60
1741	589
1741	336
1741	353
1741	277
1741	679
1741	587
1741	353
1741	77
1741	273
1741	589
1741	353
1741	353
1741	589
1741	353
1741	60
1741	79
1741	696
1741	536
1741	60
1741	270
1741	203
1741	353
1741	696
1741	604
1741	621
1741	353
1741	35
1741	579
1741	536
1741	369
1741	621
1741	353
1741	621
1741	353
1741	396
1741	104
1741	257
1741	353
1741	353
1741	41
1741	308
1741	318
1741	277
1741	318
1741	696
1741	353
1741	382
